Price,VTI,VEA,IEFA,VWO,IEMG,VBR,MTUM,ACWV,BND,LQD,HYG,TLT,TIP,EMB,VNQ,VNQI,DBC,GLD,BIL,PFF
Ticker,VTI,VEA,IEFA,VWO,IEMG,VBR,MTUM,ACWV,BND,LQD,HYG,TLT,TIP,EMB,VNQ,VNQI,DBC,GLD,BIL,PFF
Date,,,,,,,,,,,,,,,,,,,,
2020-09-29,-0.005588554332127682,-0.0014614170418463246,-0.0016493390269273212,-0.0004699466812041475,0.00038484260047311203,-0.010610555413296696,-0.0006162188128953083,-0.001416779849238381,0.0006798229976467951,-0.0012602257380873727,0.0008387275658852111,0.0011546561334283556,0.0016579359381705405,-0.002259999257120948,-0.00718887351917441,-0.006794407905591382,-0.011485446290537049,0.008432402483858015,0.0,-0.001094512024606531
2020-09-30,0.0075128075971409025,-0.0024390791329651496,-0.004130269616085314,0.016216002743683733,0.015579876444069773,0.005453138509856625,0.009935085851433989,0.0030558624332650552,-0.0015845088042723,-0.00014861207014116307,0.0040686360802741905,-0.009585288529848301,-0.002995184976032461,0.004893737515639707,0.0030491888647679044,0.0076699812628033825,0.011618894479031416,-0.006004867330144381,-0.00010971849820307078,-0.0016433580215412524
2020-10-01,0.008337820483079739,0.005867993993205367,0.006303879314312866,0.008788386166192153,0.009469659070518999,0.011389191588448533,0.012551268913121971,0.005440067863393461,0.0010217616281145148,0.0027827128934010403,0.0034355488800006384,0.0016494276168139699,-0.000182341128914576,0.0018635234678312518,0.020009865593876075,0.010491665457738941,-0.012251213072983491,0.008920516455577454,0.0,0.00625473283247846
2020-10-02,-0.007802933822930624,-0.002187430943778712,-0.0013186724398045468,-0.011003981522426987,-0.01219512295430869,0.01492525792096222,-0.023115823219710396,-0.0035710310753688246,-0.0006800451948162367,0.0001479518385394396,0.0,-0.003733935572413083,0.00015861177377529678,-0.0035219687861329785,0.017258340398077054,-0.00040716601150925236,-0.012403084718465518,-0.0008953758525005462,0.0,0.00027347041653191795
2020-10-05,0.01801736360892603,0.015590548486505096,0.015186442287708601,0.012980750799393315,0.013295277277563633,0.023159815725436905,0.022359208114467233,0.010642648663186982,-0.0037461507859761767,-0.0033375641434525427,0.007514786519914329,-0.019539208931466434,-0.003013801700258445,0.00389683815671904,0.005736841368478629,0.010387054460086143,0.025902624402333485,0.004872915921881216,0.0,0.006023089839335638
2020-10-06,-0.01233693057303431,-0.01031408233458142,-0.010243880113945392,0.0029748569036958106,0.0014997162043883794,-0.004303262096698068,-0.015497244138533373,-0.006984486190330097,0.0013676424467452541,-0.0008186066482365195,-0.002249072586095524,0.00538981282258022,0.0001591391136821496,0.0007228135239623068,-0.006553404488131354,-0.006248919905221917,0.003825580278450591,-0.011760774579356315,0.00010973053767293628,0.0008160342252165886
2020-10-07,0.017452689995481663,0.009452410941222178,0.007392798477957152,0.009354436246828746,0.01104255203750748,0.017200999179939336,0.018262606067819487,0.0056271656067843345,-0.0013657745554904732,0.0002975680232168987,0.0035596115273601736,-0.0072932684128854675,-7.966652906532534e-05,0.002164696387567,0.0014657179950441357,0.004259725683775972,0.003811000988228841,-0.0004512229536247636,-0.00010971849820307078,0.004350584104478417
2020-10-08,0.008777544623644662,0.007442661725527655,0.007175504287485257,0.007459314126936345,0.007774596513803855,0.01648530075134147,0.003948226875723382,0.006133521625891314,0.0017092261600015757,0.0024575748046169466,0.002246849998095879,0.005399861242641579,0.003977576982637565,0.009721831281597648,0.01671149225080404,0.004443545542648808,0.0098709359326703,0.0035549310375408982,0.0,0.0018945145224296134
2020-10-09,0.008416727584146466,0.006673171806680811,0.00680055091032461,0.006955126831351466,0.007714940591551089,-0.0003341942676020615,0.012398077103145555,0.006203225557387393,0.0002274343229420328,0.0023027357492344525,0.0022418129806045517,-0.00018730687421741887,0.0003169920786199043,0.0024066263582149805,-0.003959335771737016,0.0018097722800807237,0.0030074749193063077,0.018161347296547614,0.0,0.0008105753751306288
2020-10-12,0.014831823746948913,0.004971649212202056,0.005307106333328759,0.009804122496451795,0.007291306635809125,0.006188236861990548,0.018304224953686443,0.0064839250134578474,0.0014780371489975241,0.0057805797833032635,0.005061552788922841,0.003185474606072214,0.0006336376895208495,0.0025797482931078086,0.00469769369031714,0.003813547149816854,-0.010494679455441913,-0.002871682500567352,0.00010973053767293628,0.0013502065293131693
2020-10-13,-0.005279144477782882,-0.01107193853961419,-0.010718259306621958,-0.0044132320658110125,-0.004524050440496752,-0.011967965502869937,0.001551767305604912,-0.004118731032602296,0.0007950154306770596,-0.0009577476038552524,-0.004450487327375741,0.0071605424058143186,0.0,-0.0024840190377781735,-0.017144227124747946,-0.008398139026990159,0.002272613719447314,-0.015728823528417535,-0.00010971849820307078,-0.0026958162836968613
2020-10-14,-0.006648124707906433,-0.002144084784908462,-0.0016170670388253594,-0.004432500995514288,-0.006180619257372566,-0.0037013697504125753,-0.006584454602548417,-0.003923753134809971,0.0005675172213330804,0.0009586657636933005,-0.002471109759711876,0.0022880751886504846,0.0,-0.00035579260940687973,-0.012197793990054606,-0.005848042659138741,0.00680278269645096,0.003094772946095059,0.0,-0.002433176281951721
2020-10-15,0.00033771486797307126,-0.010980858103460833,-0.012309686873854697,-0.0080143389824201,-0.007865240081481595,0.011229367956890224,-0.006563955146393852,-0.0048972026873717045,-0.0005671953282164743,-0.0010314565777754803,-0.0007068787318446068,-0.0017276459148563017,-0.0003166909591568734,-0.0040032538733386636,0.005186216538189514,-0.0028396644966937057,0.0030029592569817964,0.003646120384284801,0.0,0.0002707226676104124
2020-10-16,-0.0017992475823475074,0.003137731744645267,0.004919690293061496,0.004039742243267197,0.004240308219106037,-0.002755116397287094,-0.0021587298372079955,0.0,-0.0007943838832320527,-0.0016965202218408582,-0.0011804850948112788,-0.002780397943774382,0.0003960254844546096,0.0015182407107594553,-0.0071253614552567734,-0.00915368920564652,-0.006736508471151481,-0.0034652086045857677,0.00010973053767293628,-0.003522283101189405
2020-10-19,-0.014305711915966746,-0.004331077443494147,-0.003590057522059764,-0.003129379856760761,-0.0020195680464928367,-0.011805240611995726,-0.01481583293333022,-0.009735659290723842,-0.0009082883390953977,-0.001921403471144778,-0.0035445869695502896,-0.0037796235483577023,-0.00237470315301469,-0.005796516560959142,-0.015590142585761302,0.0008210936255272916,0.0007535685437749517,0.0005047466985432791,0.0,-0.004621777190238596
2020-10-20,0.0034853212409946543,0.005558203751672153,0.004421818044336057,0.010089652863233045,0.011405681283054747,0.006862669487102346,-0.001996431042801783,0.0010804464156843885,-0.0017043506039924328,-0.002073005919171367,0.003557195759286813,-0.009516180799205576,-0.0008725030814275003,0.0005376828907952547,0.007164244347421134,0.002871794073935785,0.01129517627379828,0.0048209014703402,-0.00010971849820307078,0.006282514917282045
2020-10-21,-0.0034163682863495026,-0.0033645442929243208,-0.004402351646388469,0.0019976559371146507,0.003819462441301491,-0.005890169028933356,-0.0054671609571456115,0.0017268484978252285,-0.00113881010776129,-0.001631532996093643,-0.00011826999799291471,-0.0034536430810816476,-0.00031784277858804,-0.005109874421069915,-0.002994957192058556,0.0,-0.008190577985170866,0.007531414803434444,0.0,-0.007872128421327451
2020-10-22,0.007084798307718687,0.0009642526511319804,0.0008188255720491533,0.00022159544606670245,-0.0010871681509776465,0.018790993551555557,-0.0009384038786928173,0.0003229056789675333,-0.0017096093103525778,-0.002229159939151182,0.0017723860058564966,-0.010396613871897387,-0.0015092843468206274,-0.004686034472045741,-0.00012515509796307,0.0008181629969070681,0.0030029592569817964,-0.009800687777642758,0.00010973053767293628,0.007934590537005404
2020-10-23,0.003290587932638367,0.005541226776480945,0.005890982176891102,0.004651493973635512,0.005260205918369731,0.006646871964240075,0.0026168819840337587,0.004415857902237086,0.0012559545965509233,0.0025320481282151697,0.001179928795102425,0.006112445267929534,0.001193141301570888,0.004708096775835058,0.006009122991796678,0.00429184430556262,-0.007485000594047664,-0.001062475196895396,0.0,0.006243222627662082
2020-10-26,-0.018151971520473542,-0.018687313642349213,-0.018545669977106383,-0.013007205915255504,-0.012630753737996492,-0.023935270948175713,-0.011177347082052758,-0.010830008634245547,0.0014827866887028307,0.0020798859960378113,-0.00883734339529929,0.009302940964660555,0.0007945282833303757,-0.003604595042835501,-0.014310612058013206,-0.014855418887367744,-0.014328839804735205,-0.0005037860400700644,0.0,-0.00863241237149448
2020-10-27,-0.004031648930344578,-0.0075679324747971455,-0.007458896302341311,0.0035737416465604355,0.004385864060967748,-0.014713401714618324,0.0015568789718181097,-0.0030350480566154747,0.0023904563477863405,0.004076784325388827,0.0004758305416527886,0.006709598598897193,0.0019851815039244602,0.005969215908301795,-0.016033249857597687,-0.007849708178418346,0.006886060726422283,0.0026323226696718383,-0.00010971849820307078,0.0005439998545109237
2020-10-28,-0.03313474102658831,-0.029274555075144204,-0.0292251332438912,-0.02492779743598228,-0.02401739601418451,-0.029780120826245038,-0.0335203763050419,-0.026204551083471306,-0.0013628464649321215,-0.004946235851676861,-0.008317716346054826,0.0009344655486704934,-0.0012678504208815111,-0.008540738217817534,-0.023864526282148635,-0.030189456404610793,-0.0265957596808154,-0.01614344386479838,0.0,-0.01740527779202583
2020-10-29,0.009449843061482,0.0048148282921915975,0.003956664261976828,0.010500018673608613,0.008762154970634484,0.013887355461920325,0.005384358868843586,0.002344988289283201,-0.002161077924220489,-0.0025969401176915152,0.0028760165087455825,-0.009707436457975782,-0.0034116416027374363,0.00036226814007145336,0.013406817385362979,0.010519436299954554,-0.012490308358703794,-0.004144728133141373,0.00010973053767293628,0.002767866320647183
2020-10-30,-0.010605309181652145,-0.00504424958350469,-0.0034269849850132594,-0.010390913883792874,-0.011827837285749432,-0.004536556078185039,-0.017735423151921226,-0.0034534337076398414,-0.001709501995341478,-0.005207132965820649,0.0021505009685720555,-0.00986589499947288,-0.0030251513160878263,-0.0027194847973822656,-0.006614846232327443,-0.001911949608320862,0.0,0.004561020978312902,0.0,-0.000276288165621974
2020-11-02,0.010419470647657025,0.012167575286984755,0.011176115687995036,0.012782741144419685,0.013652537265069986,0.024013939675680884,0.007930471030947572,0.012855174671336567,0.0013837131110219225,0.003919467818972011,0.002382296432628106,0.00749081282663977,0.003666452266267939,0.0016057526919661669,0.023893290559771962,0.007237023995507297,0.018181889809451235,0.009704919089013941,0.0,0.00615543610202729
2020-11-03,0.019202438424619217,0.025544605448220015,0.025845793358964197,0.0027043945739091413,0.005166040975011166,0.022937321367241026,0.01805395839541024,0.01534033045340677,-0.00022880701452043795,0.000970233133664733,0.008600390416802162,-0.005802045657561816,-0.0007978842980039813,0.008105804515294857,0.019255154863214496,0.01986474684349826,0.006211089620290267,0.005676996717700833,0.0,0.005235613005338369
2020-11-04,0.02180599415320361,0.010256423060923003,0.00994531771430851,0.03214216279335136,0.029919240951694404,-0.010876741667643741,0.044921187716327804,0.009130440562405084,0.006855410711968046,0.014988645795791067,0.009356060614913675,0.02169241381422604,0.0016766462334247834,0.019333115314209115,0.001751989358458328,0.017820231118269136,0.010802558147088526,-0.0005588578456844351,-0.00010971849820307078,0.006852709758375264
2020-11-05,0.020658016680383806,0.024172324591958283,0.024290175838775463,0.016986030673582286,0.01728754979971514,0.024276739299241346,0.01842464625663265,0.012602412901006721,0.0010213051065255385,0.003746978605980278,0.0035193884752819926,0.0017379206853918028,0.000796892659143067,0.003811110680917107,0.004745663641472664,0.025855133641903283,0.004580166882642178,0.022983923404670703,0.00010973053767293628,0.002994964443205017
2020-11-06,-0.0005019939910624327,0.0021240341960693243,0.0028841366650416145,0.0036400511108969358,0.004379800199266093,-0.009662020200536858,-0.0001949295111253191,0.002552895473845851,-0.002267695341224729,-0.003147224663008208,-0.003507045818645693,-0.01208459742436696,-0.004538744307502451,-0.004414703092016747,-0.006836650119621868,-0.002381424032439017,-0.0037994172604699505,0.0014213621387162423,-0.00010971849820307078,-0.004072009128592402
2020-11-09,0.01188243709714909,0.027319706791758547,0.028598831732049357,0.007467586350306199,0.008023601499939303,0.057204563751015236,-0.02899012161098813,0.007639274494654513,-0.004657839533423025,-0.007562914009657695,0.00762611354294207,-0.02101460731172622,-0.0028797456544822353,0.0047894378755055644,0.03541967384329636,0.023473236047425683,0.012204408187139304,-0.04427097823171633,0.00010973053767293628,0.015808662945011598
2020-11-10,-0.0016540725368016096,0.007335943104528342,0.007766342626005063,-0.011224035310965719,-0.011074579878390667,0.018378347690617414,-0.01242313569213016,0.006107118446171622,-0.0019404597732830542,-0.0025897978186589787,-0.0013975375624845077,-0.005767226555870031,0.0009625649654145807,-0.0010597181496223573,0.014625688606559883,0.01729825409025243,0.019593101751569364,0.0033127817282887495,-0.00010971849820307078,-0.002414976139402669
2020-11-11,0.008117496667951807,0.008420915249573113,0.007398300144727976,0.004283831948767469,0.005774433773863441,-0.007280597789619203,0.020357052013966648,0.00627946415405134,0.0006860751933170928,0.0018544664538462374,-0.00034955693256077947,0.003609254192718403,0.0017632135604734867,0.003799580543039305,0.003812389616125289,0.01643110989930152,-0.0007390875266617414,-0.004326595410341194,0.0,0.002689870435183872
